Start Time, Mon Oct 15 15:51:38 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7200.910917
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1576, 1576, 0
1577, 1577, 3
1578, 1578, 3
1579, 1579, 2
1580, 1580, 2
1581, 1581, 2
1582, 1582, 3
1583, 1583, 2
1584, 1584, 1
1585, 1585, 3
1586, 1586, 3
1587, 1587, 1
1588, 1588, 1
1589, 1589, 1
1590, 1590, 1
1591, 1591, 1
1592, 1592, 0
1593, 1593, 3
1594, 1594, 1
1595, 1595, 1
1596, 1596, 3
1597, 1597, 0
1598, 1598, 4
1599, 1599, 2
1600, 1600, 2
1601, 1601, 2
1602, 1602, 1
1603, 1603, 3
1604, 1604, 5
1605, 1605, 0
1606, 1606, 3
1607, 1607, 1
1608, 1608, 3
1609, 1609, 3
1610, 1610, 3
1611, 1611, 2
1612, 1612, 4
1613, 1613, 1
1614, 1614, 1
1615, 1615, 2
1616, 1616, 2
1617, 1617, 4
1618, 1618, 0
1619, 1619, 5
1620, 1620, 1
1621, 1621, 4
1622, 1622, 1
1623, 1623, 2
1624, 1624, 3
1625, 1625, 1
1626, 1626, 1
1627, 1627, 3
1628, 1628, 1
1629, 1629, 3
1630, 1630, 6
1631, 1631, 3
1632, 1632, 0
1633, 1633, 3
1634, 1634, 2
1635, 1635, 4
1636, 1636, 2
1637, 1637, 0
1638, 1638, 3
1639, 1639, 0
1640, 1640, 1
1641, 1641, 2
1642, 1642, 1
1643, 1643, 1
1644, 1644, 3
1645, 1645, 5
1646, 1646, 3
1647, 1647, 1
1648, 1648, 2
1649, 1649, 0
1650, 1650, 1
1651, 1651, 3
1652, 1652, 1
1653, 1653, 1
1654, 1654, 3
1655, 1655, 3
1656, 1656, 0
1657, 1657, 2
1658, 1658, 1
1659, 1659, 2
1660, 1660, 2
1661, 1661, 1
1662, 1662, 0
1663, 1663, 2
1664, 1664, 1
1665, 1665, 0
1666, 1666, 0
1667, 1667, 3
1668, 1668, 0
1669, 1669, 0
1670, 1670, 3
1671, 1671, 1
1672, 1672, 1
1673, 1673, 0
1674, 1674, 3
1675, 1675, 1
1676, 1676, 3
1677, 1677, 0
1678, 1678, 2
1679, 1679, 1
1680, 1680, 1
1681, 1681, 1
1682, 1682, 3
1683, 1683, 0
1684, 1684, 3
1685, 1685, 1
1686, 1686, 3
1687, 1687, 1
1688, 1688, 1
1689, 1689, 0
1690, 1690, 0
1691, 1691, 4
1692, 1692, 1
1693, 1693, 2
1694, 1694, 1
1695, 1695, 2
1696, 1696, 3
1697, 1697, 0
1698, 1698, 1
1699, 1699, 2
1700, 1700, 0
1701, 1701, 0
1702, 1702, 2
1703, 1703, 0
1704, 1704, 2
1705, 1705, 5
1706, 1706, 0
1707, 1707, 3
1708, 1708, 0
1709, 1709, 1
1710, 1710, 3
1711, 1711, 1
1712, 1712, 2
1713, 1713, 3
1714, 1714, 1
1715, 1715, 1
1716, 1716, 1
1717, 1717, 2
1718, 1718, 1
1719, 1719, 2
1720, 1720, 4
1721, 1721, 2
1722, 1722, 2
1723, 1723, 1
1724, 1724, 1
1725, 1725, 1
1726, 1726, 4
1727, 1727, 2
1728, 1728, 4
1729, 1729, 4
1730, 1730, 3
1731, 1731, 0
1732, 1732, 1
1733, 1733, 0
1734, 1734, 0
1735, 1735, 2
1736, 1736, 1
1737, 1737, 1
1738, 1738, 2
1739, 1739, 2
1740, 1740, 2
1741, 1741, 0
1742, 1742, 3
1743, 1743, 1
1744, 1744, 4
1745, 1745, 1
1746, 1746, 2
1747, 1747, 1
1748, 1748, 1
1749, 1749, 2
1750, 1750, 0
1751, 1751, 6
1752, 1752, 3
1753, 1753, 0
1754, 1754, 0
1755, 1755, 2
1756, 1756, 2
1757, 1757, 2
1758, 1758, 2
1759, 1759, 2
1760, 1760, 4
1761, 1761, 2
1762, 1762, 2
1763, 1763, 1
1764, 1764, 1
1765, 1765, 0
1766, 1766, 0
1767, 1767, 3
1768, 1768, 2
1769, 1769, 0
1770, 1770, 2
1771, 1771, 3
1772, 1772, 4
1773, 1773, 0
1774, 1774, 3
1775, 1775, 2
1776, 1776, 0
1777, 1777, 0
1778, 1778, 0
1779, 1779, 3
1780, 1780, 2
1781, 1781, 2
1782, 1782, 2
1783, 1783, 3
1784, 1784, 1
1785, 1785, 1
1786, 1786, 1
1787, 1787, 0
1788, 1788, 4
1789, 1789, 3
1790, 1790, 6
1791, 1791, 1
1792, 1792, 0
1793, 1793, 1
1794, 1794, 3
1795, 1795, 2
1796, 1796, 1
1797, 1797, 3
1798, 1798, 3
1799, 1799, 1
1800, 1800, 3
1801, 1801, 0
1802, 1802, 2
1803, 1803, 0
1804, 1804, 0
1805, 1805, 2
1806, 1806, 0
1807, 1807, 4
1808, 1808, 1
1809, 1809, 2
1810, 1810, 2
1811, 1811, 3
1812, 1812, 1
1813, 1813, 2
1814, 1814, 1
1815, 1815, 3
1816, 1816, 0
1817, 1817, 1
1818, 1818, 1
1819, 1819, 3
1820, 1820, 0
1821, 1821, 1
1822, 1822, 2
1823, 1823, 0
1824, 1824, 2
1825, 1825, 2
1826, 1826, 1
1827, 1827, 2
1828, 1828, 1
1829, 1829, 2
1830, 1830, 0
1831, 1831, 1
1832, 1832, 4
1833, 1833, 1
1834, 1834, 4
1835, 1835, 4
1836, 1836, 3
1837, 1837, 1
1838, 1838, 0
1839, 1839, 2
1840, 1840, 2
1841, 1841, 0
1842, 1842, 2
1843, 1843, 1
1844, 1844, 2
1845, 1845, 4
1846, 1846, 2
1847, 1847, 1
1848, 1848, 1
1849, 1849, 1
1850, 1850, 0
1851, 1851, 0
1852, 1852, 0
1853, 1853, 2
1854, 1854, 3
1855, 1855, 3
1856, 1856, 1
1857, 1857, 2
1858, 1858, 5
1859, 1859, 0
1860, 1860, 2
1861, 1861, 0
1862, 1862, 0
1863, 1863, 0
1864, 1864, 1
1865, 1865, 1
1866, 1866, 0
1867, 1867, 1
1868, 1868, 0
1869, 1869, 0
1870, 1870, 1
1871, 1871, 3
1872, 1872, 3
1873, 1873, 1
1874, 1874, 0
1875, 1875, 1
1876, 1876, 1
1877, 1877, 0
1878, 1878, 2
1879, 1879, 1
1880, 1880, 2
1881, 1881, 0
1882, 1882, 2
1883, 1883, 1
1884, 1884, 1
1885, 1885, 1
1886, 1886, 1
1887, 1887, 1
1888, 1888, 2
1889, 1889, 2
1890, 1890, 2
1891, 1891, 3
1892, 1892, 1
1893, 1893, 2
1894, 1894, 4
1895, 1895, 1
1896, 1896, 3
1897, 1897, 2
1898, 1898, 1
1899, 1899, 0
1900, 1900, 0
1901, 1901, 1
1902, 1902, 0
1903, 1903, 1
1904, 1904, 3
1905, 1905, 1
1906, 1906, 1
1907, 1907, 1
1908, 1908, 1
1909, 1909, 0
1910, 1910, 0
1911, 1911, 0
1912, 1912, 0
1913, 1913, 2
1914, 1914, 2
1915, 1915, 1
1916, 1916, 0
1917, 1917, 2
1918, 1918, 1
1919, 1919, 0
1920, 1920, 3
1921, 1921, 2
1922, 1922, 0
1923, 1923, 0
1924, 1924, 0
1925, 1925, 0
1926, 1926, 3
1927, 1927, 2
1928, 1928, 0
1929, 1929, 1
1930, 1930, 1
1931, 1931, 2
1932, 1932, 0
1933, 1933, 1
1934, 1934, 0
1935, 1935, 2
1936, 1936, 2
1937, 1937, 4
1938, 1938, 2
1939, 1939, 3
1940, 1940, 1
1941, 1941, 1
1942, 1942, 1
1943, 1943, 0
1944, 1944, 0
1945, 1945, 0
1946, 1946, 2
1947, 1947, 0
1948, 1948, 1
1949, 1949, 2
1950, 1950, 2
1951, 1951, 1
1952, 1952, 2
1953, 1953, 0
1954, 1954, 0
1955, 1955, 2
1956, 1956, 0
1957, 1957, 0
1958, 1958, 0
1959, 1959, 3
1960, 1960, 0
1961, 1961, 1
1962, 1962, 1
1963, 1963, 1
1964, 1964, 2
1965, 1965, 0
1966, 1966, 1
1967, 1967, 0
1968, 1968, 1
1969, 1969, 1
1970, 1970, 0
1971, 1971, 0
1972, 1972, 1
1973, 1973, 1
1974, 1974, 0
1975, 1975, 4
1976, 1976, 1
1977, 1977, 4
1978, 1978, 1
1979, 1979, 0
1980, 1980, 0
1981, 1981, 1
1982, 1982, 2
1983, 1983, 2
1984, 1984, 0
1985, 1985, 1
1986, 1986, 1
1987, 1987, 1
1988, 1988, 1
1989, 1989, 0
1990, 1990, 3
1991, 1991, 0
1992, 1992, 0
1993, 1993, 1
1994, 1994, 0
1995, 1995, 4
1996, 1996, 0
1997, 1997, 1
1998, 1998, 0
1999, 1999, 1
2000, 2000, 1
2001, 2001, 0
2002, 2002, 1
2003, 2003, 4
2004, 2004, 0
2005, 2005, 1
2006, 2006, 0
2007, 2007, 0
2008, 2008, 0
2009, 2009, 0
2010, 2010, 1
2011, 2011, 0
2012, 2012, 1
2013, 2013, 1
2014, 2014, 3
2015, 2015, 0
2016, 2016, 0
2017, 2017, 2
2018, 2018, 2
2019, 2019, 2
2020, 2020, 3
2021, 2021, 0
2022, 2022, 1
2023, 2023, 0
2024, 2024, 4
2025, 2025, 2
2026, 2026, 0
2027, 2027, 1
2028, 2028, 1
2029, 2029, 1
2030, 2030, 2
2031, 2031, 1
2032, 2032, 2
2033, 2033, 2
2034, 2034, 0
2035, 2035, 0
2036, 2036, 2
2037, 2037, 3
2038, 2038, 0
2039, 2039, 1
2040, 2040, 0
2041, 2041, 0
2042, 2042, 1
2043, 2043, 1
2044, 2044, 0
2045, 2045, 2
2046, 2046, 2
2047, 2047, 1
2048, 2048, 2
